accountNumber,acqCountry,availableMoney,cardCVV,cardLast4Digits,cardPresent,creditLimit,currentBalance,customerId,enteredCVV,expirationDateKeyInMatch,isFraud,merchantCategoryCode,merchantCountryCode,merchantName,posConditionCode,posEntryMode,transactionAmount,transactionType,accountOpenDate_year,accountOpenDate_month,accountOpenDate_day,transactionDateTime_year,transactionDateTime_month,transactionDateTime_day,transactionDateTime_hour,transactionDateTime_minute,transactionDateTime_second,currentExpDate_year,currentExpDate_month,currentExpDate_day,dateOfLastAddressChange_year,dateOfLastAddressChange_month,dateOfLastAddressChange_day
838085703,3,3606.67,625,4062,1,5000.0,1393.33,838085703,625,0,0,5,3,1529,1,1,346.14,1,2015,9,24,2016,6,4,9,51,16,2031,7,1,2016,4,22
773863988,3,597.48,598,66,1,5000.0,4402.52,773863988,598,0,0,5,3,363,0,1,73.2,1,2014,12,29,2016,4,12,23,26,21,2026,12,1,2016,1,22
549847553,3,45597.17,530,828,1,50000.0,4402.83,549847553,530,0,0,4,3,921,1,0,120.69,1,2014,4,28,2016,5,24,2,9,35,2019,2,1,2014,4,28
394721594,3,12688.58,513,8793,1,20000.0,7311.42,394721594,513,0,0,3,3,532,1,4,123.73,1,2010,8,17,2016,1,23,11,6,37,2021,5,1,2010,8,17
903360157,3,14592.56,722,7104,1,50000.0,35407.44,903360157,722,0,0,3,3,529,0,1,75.92,1,2015,3,28,2016,7,7,16,7,17,2021,4,1,2016,5,22
275541201,3,7437.41,544,6901,1,15000.0,7562.59,275541201,544,0,0,3,3,531,1,2,119.48,1,2015,12,7,2016,6,5,11,20,1,2026,7,1,2016,1,29
334019691,3,14426.96,286,4792,0,15000.0,573.04,334019691,286,0,0,9,3,1696,0,2,26.89,1,2015,3,29,2016,4,16,18,44,18,2018,7,1,2015,3,29
265582967,3,1328.56,162,379,0,7500.0,6171.44,265582967,162,0,0,17,3,2084,0,0,279.04,1,2014,10,1,2016,7,29,22,0,36,2031,3,1,2016,3,8
812328116,3,1706.52,312,5335,0,5000.0,3293.48,812328116,312,0,0,14,3,2473,0,2,436.15,1,2011,5,20,2016,11,29,16,46,3,2020,12,1,2016,7,20
892174571,3,1339.9,693,5952,0,2500.0,1160.1,892174571,693,0,0,14,3,2476,0,2,307.61,1,2014,3,2,2016,1,8,6,26,12,2030,10,1,2014,3,2
161664610,3,1968.15,537,5844,1,10000.0,8031.85,161664610,537,0,0,3,3,530,1,1,142.24,1,2015,11,16,2016,4,21,11,29,56,2026,3,1,2015,11,16
853621681,3,11660.17,374,7149,0,20000.0,8339.83,853621681,374,0,0,18,3,1207,0,1,34.8,1,2015,4,23,2016,11,21,13,1,54,2021,9,1,2015,4,23
712978513,3,4799.02,609,1867,1,5000.0,200.98,712978513,609,0,0,4,3,509,0,1,296.54,1,2015,2,25,2016,12,26,20,17,48,2028,8,1,2016,5,17
914905284,3,176.84,791,2161,1,500.0,323.16,914905284,791,0,0,1,3,318,0,1,319.02,2,2012,4,4,2016,4,2,21,27,35,2019,10,1,2012,4,4
355126294,3,4963.79,841,6184,0,5000.0,36.21,355126294,841,0,0,15,3,2482,0,2,22.21,1,2014,8,22,2016,11,19,8,9,59,2028,5,1,2014,8,22
664662544,3,12136.48,972,770,0,20000.0,7863.52,664662544,972,0,0,13,3,604,0,1,15.76,1,2015,8,10,2016,12,29,0,25,8,2022,3,1,2016,3,29
329329907,3,4137.47,609,414,1,10000.0,5862.53,329329907,609,0,0,4,3,1101,0,0,51.28,1,2012,9,10,2016,6,20,4,58,40,2027,8,1,2016,2,29
806663900,3,471.74,772,8861,1,500.0,28.26,806663900,772,0,0,16,3,2094,0,1,55.32,1,2014,5,31,2016,11,30,2,31,4,2030,8,1,2016,7,26
604114040,3,15762.27,445,4468,1,20000.0,4237.73,604114040,445,0,0,4,3,895,0,2,149.32,1,2015,2,21,2016,1,22,2,2,36,2022,11,1,2015,2,21
699026855,3,7314.85,445,8430,0,20000.0,12685.15,699026855,445,0,0,14,3,2479,0,1,118.39,1,2015,10,12,2016,2,20,21,8,9,2022,8,1,2016,2,13
998837644,3,4528.38,343,5570,0,5000.0,471.62,998837644,343,0,0,14,3,2486,0,1,338.22,1,2014,9,29,2016,2,9,9,23,10,2024,6,1,2014,9,29
586736712,3,3082.64,422,304,1,7500.0,4417.36,586736712,422,0,0,5,3,154,0,2,468.84,1,2014,7,22,2016,1,27,16,57,30,2025,12,1,2014,7,22
520717889,3,601.57,465,5358,1,10000.0,9398.43,520717889,465,0,0,4,3,2378,0,2,114.27,1,2015,1,12,2016,9,14,4,27,13,2024,2,1,2016,8,23
667695399,3,8635.59,584,1712,1,10000.0,1364.41,667695399,584,0,0,16,3,1203,0,1,19.48,1,2009,10,14,2016,2,15,4,28,46,2029,6,1,2009,10,14
623709867,3,1752.89,854,497,0,2500.0,747.11,623709867,854,0,0,14,3,2486,1,1,11.56,1,2015,7,4,2016,8,6,13,9,33,2025,7,1,2015,7,4
552158878,3,1955.64,783,6512,1,5000.0,3044.36,552158878,783,0,0,3,3,532,0,1,71.53,1,2012,12,6,2016,10,16,17,13,37,2020,1,1,2016,7,11
727535709,3,18349.41,676,9816,0,20000.0,1650.59,727535709,676,0,0,11,3,785,0,0,119.89,1,2013,5,16,2016,6,10,17,0,39,2022,8,1,2013,5,16
838085703,3,3322.13,625,4062,1,5000.0,1677.87,838085703,625,0,0,3,3,33,0,2,46.45,1,2015,9,24,2016,10,4,15,50,47,2030,4,1,2016,7,20
166039495,3,14154.46,106,9098,0,20000.0,5845.54,166039495,106,0,0,18,3,2347,0,2,114.71,1,2014,2,22,2016,6,21,3,12,57,2024,6,1,2014,2,22
288328000,3,9114.58,990,3663,1,10000.0,885.42,288328000,990,0,0,7,3,2053,0,0,27.69,1,2015,3,14,2016,6,20,0,22,20,2028,3,1,2015,3,14
251837688,3,9606.74,738,3562,1,10000.0,393.26,251837688,738,0,0,5,3,186,0,1,81.97,1,2015,7,27,2016,1,12,17,56,4,2030,4,1,2015,7,27
990594617,3,30091.55,173,7109,1,50000.0,19908.45,990594617,173,0,0,5,3,19,1,1,656.38,1,2011,2,12,2016,6,17,14,37,10,2019,2,1,2016,4,16
917216469,3,8085.44,126,7872,0,15000.0,6914.56,917216469,126,0,0,10,3,1296,0,1,2.59,2,2014,9,18,2016,5,19,1,42,8,2030,7,1,2016,3,15
165845158,3,4111.08,760,6965,0,7500.0,3388.92,165845158,760,0,0,14,3,2483,0,0,47.58,1,2015,6,15,2016,8,13,3,9,1,2024,12,1,2016,4,6
314506271,3,98.22,815,2640,1,250.0,151.78,314506271,815,0,0,4,3,232,0,1,308.87,1,2015,6,15,2016,3,6,8,8,0,2030,8,1,2016,2,25
567652241,1,2442.32,464,1949,0,2500.0,57.68,567652241,464,0,0,17,1,2084,0,1,89.84,1,2015,5,10,2016,11,5,19,31,4,2018,8,1,2015,5,10
470819282,3,2500.0,433,2764,0,2500.0,0.0,470819282,433,0,0,12,3,1309,0,0,5.67,1,2015,5,11,2016,6,2,2,53,2,2020,7,1,2016,2,8
719248301,3,4401.92,576,2330,1,7500.0,3098.08,719248301,576,0,0,4,3,2020,0,1,90.11,1,2015,6,5,2016,3,26,10,4,55,2027,9,1,2015,6,5
157008066,3,234.72,649,9767,0,250.0,15.28,157008066,649,0,0,17,3,2084,0,1,60.25,1,2015,3,12,2016,9,22,1,28,23,2022,10,1,2015,3,12
326308759,3,17914.82,166,5800,0,20000.0,2085.18,326308759,166,0,0,10,3,2324,1,1,363.55,1,2013,11,26,2016,10,5,21,0,17,2020,4,1,2016,7,4
877017103,3,763.26,731,4690,1,5000.0,4236.74,877017103,731,0,0,5,3,1527,1,2,272.47,1,2014,1,31,2016,12,23,18,56,1,2027,10,1,2016,12,8
440430367,3,4399.01,544,4681,0,5000.0,600.99,440430367,544,0,0,14,3,2487,0,1,194.21,1,2015,3,2,2016,4,8,8,26,35,2025,6,1,2015,3,2
697150961,3,4794.73,675,7049,1,5000.0,205.27,697150961,675,0,0,4,3,2380,0,1,94.19,1,2013,3,23,2016,8,3,5,17,22,2021,9,1,2016,3,16
663333759,3,842.94,652,7953,0,7500.0,6657.06,663333759,652,0,0,17,3,1065,0,1,186.34,1,2013,9,25,2016,1,19,18,4,36,2023,11,1,2013,9,25
455115932,3,38344.55,148,2521,0,50000.0,11655.45,455115932,148,0,0,13,3,1201,1,2,47.28,1,2011,2,2,2016,6,13,6,17,0,2023,5,1,2011,2,2
681744298,3,960.41,142,271,0,5000.0,4039.59,681744298,142,0,0,14,3,2488,0,2,62.44,1,2009,10,18,2016,9,25,14,35,7,2032,1,1,2009,10,18
235324387,3,4519.49,522,807,1,5000.0,480.51,235324387,522,0,0,7,3,1777,0,1,61.89,1,2012,9,21,2016,8,22,5,22,10,2026,1,1,2012,9,21
519181388,3,342.64,911,5535,0,500.0,157.36,519181388,911,0,0,14,3,2483,0,2,96.37,1,2014,4,8,2016,12,24,20,44,41,2026,10,1,2014,4,8
847760099,3,235.31,485,7808,1,1000.0,764.69,847760099,485,0,0,4,3,1022,0,2,67.5,1,2011,1,30,2016,10,28,17,20,28,2018,11,1,2011,1,30
353215513,3,416.48,986,2705,1,7500.0,7083.52,353215513,986,0,0,16,3,2091,0,2,48.75,1,2013,7,4,2016,6,7,9,3,34,2027,12,1,2016,5,11
406813718,3,48941.98,307,7773,1,50000.0,1058.02,406813718,307,0,0,3,3,27,0,1,70.14,1,2014,6,21,2016,8,31,19,41,30,2031,9,1,2014,6,21
786558938,3,2269.64,364,3912,1,20000.0,17730.36,786558938,364,0,0,7,3,1774,0,1,24.91,1,2015,11,5,2016,12,5,16,35,17,2031,1,1,2016,7,31
899404344,3,1985.98,279,8069,0,5000.0,3014.02,899404344,279,0,0,17,3,1065,0,0,186.5,1,2012,3,22,2016,5,9,11,9,24,2031,8,1,2012,3,22
772212779,3,-121.54,773,9056,1,250.0,371.54,772212779,773,0,0,5,3,1810,0,0,180.14,1,2015,12,26,2016,3,17,22,43,6,2023,1,1,2016,3,15
352411855,3,6987.62,566,1163,0,10000.0,3012.38,352411855,566,0,0,0,3,358,0,0,276.58,1,2014,8,7,2016,1,23,9,37,33,2021,9,1,2014,8,7
929823609,3,3857.19,936,3431,0,7500.0,3642.81,929823609,936,0,0,14,3,2485,0,1,12.12,1,2014,7,10,2016,9,17,11,16,35,2030,9,1,2016,3,27
113282118,3,551.58,128,6448,0,1000.0,448.42,113282118,128,0,0,10,3,1603,0,1,12.41,1,2014,10,8,2016,8,30,2,57,45,2020,12,1,2014,10,8
763201731,3,386.14,348,4161,0,2500.0,2113.86,763201731,348,0,0,14,3,2486,0,3,81.07,1,2014,12,16,2016,1,16,21,22,30,2024,2,1,2016,1,11
182040771,3,6372.8,323,7308,1,7500.0,1127.2,182040771,323,0,0,5,3,359,0,1,100.56,1,2012,3,21,2016,6,11,6,50,24,2020,8,1,2016,2,3
789448656,3,211.43,566,5134,0,500.0,288.57,789448656,566,0,0,14,3,2477,1,0,432.47,1,2014,9,24,2016,10,16,15,39,34,2019,2,1,2016,5,21
226896970,3,22409.36,874,3165,1,50000.0,27590.64,226896970,874,0,0,3,3,34,0,4,262.98,1,2014,5,25,2016,8,22,15,58,38,2026,11,1,2016,8,4
569491781,3,4769.41,927,7921,1,7500.0,2730.59,569491781,927,0,0,5,3,42,1,0,135.57,1,2015,5,13,2016,5,27,14,32,11,2030,12,1,2015,5,13
767973887,3,13762.78,147,1944,1,15000.0,1237.22,767973887,147,0,0,4,3,2024,0,2,42.14,1,2014,6,18,2016,2,23,6,24,49,2020,2,1,2014,6,18
338475207,3,3266.46,847,4055,0,5000.0,1733.54,338475207,847,0,0,15,3,2470,1,2,21.34,1,2014,5,11,2016,7,22,18,8,0,2023,4,1,2014,5,11
147198485,3,47857.64,373,458,0,50000.0,2142.36,147198485,373,0,0,17,3,1065,0,2,140.86,1,2012,11,1,2016,11,5,9,38,7,2023,2,1,2012,11,1
685394973,3,5000.0,202,9956,1,5000.0,0.0,685394973,202,0,0,16,3,2451,1,1,42.49,1,2013,11,28,2016,3,1,7,1,55,2026,7,1,2016,2,6
812328116,3,2006.48,312,5335,0,5000.0,2993.52,812328116,312,0,0,14,3,2479,1,2,134.74,1,2011,5,20,2016,10,8,18,29,16,2019,9,1,2016,7,20
456044564,3,588.72,746,5658,0,10000.0,9411.28,456044564,746,0,0,5,3,598,1,1,34.66,1,2012,10,5,2016,8,18,11,8,36,2019,3,1,2016,7,28
794185125,3,3616.29,997,4337,0,5000.0,1383.71,794185125,997,0,0,14,3,2472,0,1,170.71,1,2015,2,9,2016,4,6,10,13,53,2020,12,1,2015,2,9
674795631,3,9991.35,556,9401,1,15000.0,5008.65,674795631,556,0,0,16,3,2452,0,2,240.27,1,2009,1,16,2016,8,16,5,18,12,2026,3,1,2016,1,21
446770886,3,2500.0,786,1713,1,2500.0,0.0,446770886,786,0,0,5,3,20,0,0,10.91,1,2011,5,1,2016,4,6,11,36,37,2024,3,1,2011,5,1
278064853,3,128.46,676,7267,0,500.0,371.54,278064853,676,0,0,14,3,2475,0,1,147.98,1,2013,8,24,2016,5,1,21,13,17,2031,10,1,2016,4,11
946817886,3,48058.54,645,3822,1,50000.0,1941.46,946817886,645,0,0,4,3,1919,0,0,175.1,1,2014,4,14,2016,11,30,3,19,30,2024,6,1,2014,4,14
898216887,3,3606.49,284,6710,1,5000.0,1393.51,898216887,284,0,0,4,3,436,0,1,146.65,1,2014,6,17,2016,6,6,8,16,31,2028,3,1,2014,6,17
241012960,3,8748.53,982,9024,1,10000.0,1251.47,241012960,982,0,0,4,3,728,1,2,300.2,1,2015,12,4,2016,12,16,9,33,40,2019,1,1,2016,3,29
252351508,3,589.14,872,6092,0,5000.0,4410.86,252351508,872,0,0,14,3,2487,0,1,17.52,1,2015,12,1,2016,12,23,6,24,56,2021,10,1,2015,12,1
130005872,3,1160.58,249,6382,1,5000.0,3839.42,130005872,249,0,0,11,3,1638,1,2,1.82,1,2015,9,9,2016,10,9,14,25,45,2022,4,1,2015,9,9
414094683,3,579.22,675,2916,1,1000.0,420.78,414094683,675,0,0,3,3,33,0,1,114.28,1,2008,7,30,2016,8,19,6,59,43,2022,6,1,2016,2,7
182325351,3,11757.01,586,9572,0,15000.0,3242.99,182325351,586,0,0,14,3,2472,1,0,145.39,1,2014,11,30,2016,6,15,13,48,0,2022,1,1,2014,11,30
752400277,3,64.05,548,2359,0,1000.0,935.95,752400277,548,0,0,14,3,2483,1,1,60.93,1,2015,3,6,2016,11,18,7,13,55,2028,3,1,2015,3,6
184687527,3,310.78,350,7573,1,5000.0,4689.22,184687527,350,0,0,4,3,437,0,1,8.38,1,2013,6,7,2016,12,8,18,10,4,2030,4,1,2013,6,7
353215513,3,4223.15,986,2705,1,7500.0,3276.85,353215513,986,0,0,16,3,2106,1,0,92.22,1,2013,7,4,2016,11,3,3,1,24,2026,8,1,2016,5,11
939093254,3,161.3,449,932,1,250.0,88.7,939093254,449,0,0,7,3,1996,0,2,61.1,1,2013,9,4,2016,10,8,9,33,29,2025,2,1,2013,9,4
724845884,3,48.6,707,5019,0,1000.0,951.4,724845884,707,0,0,14,3,2473,0,0,178.2,1,2015,12,30,2016,4,4,11,13,54,2032,1,1,2015,12,30
340309583,3,160.65,945,1275,1,250.0,89.35,340309583,945,0,0,4,3,390,0,2,98.7,1,2014,11,10,2016,10,21,17,51,39,2026,11,1,2016,5,24
937106980,3,2714.31,312,92,0,15000.0,12285.69,937106980,312,0,0,17,3,1065,0,2,124.7,1,2014,3,23,2016,10,23,4,38,36,2023,2,1,2016,10,12
426119843,3,8309.53,675,3640,0,15000.0,6690.47,426119843,675,0,0,17,3,1065,0,0,6.11,1,2015,10,4,2016,12,3,23,1,57,2020,1,1,2016,11,10
979187005,3,2521.35,741,2315,1,5000.0,2478.65,979187005,741,0,0,4,3,1904,1,1,201.86,1,2015,3,16,2016,12,26,23,17,24,2027,7,1,2016,7,22
253812347,3,5657.94,849,0,1,7500.0,1842.06,253812347,847,0,0,5,3,42,0,3,280.83,1,2014,11,9,2016,3,26,22,40,11,2021,11,1,2014,11,9
520717889,3,7849.93,465,5358,0,10000.0,2150.07,520717889,465,0,0,18,3,357,1,2,0.0,0,2015,1,12,2016,6,15,8,15,30,2028,2,1,2016,6,15
314506271,3,-282.13,815,2640,0,250.0,532.13,314506271,815,0,0,5,3,596,0,0,0.0,0,2015,6,15,2016,3,7,15,7,19,2020,6,1,2016,2,25
347456903,3,13850.31,956,9532,0,15000.0,1149.69,347456903,956,0,0,12,3,43,0,1,7.4,1,2014,10,6,2016,10,12,16,48,3,2027,11,1,2014,10,6
338396329,3,358.45,955,9652,0,2500.0,2141.55,338396329,955,0,0,14,3,2471,0,1,122.42,1,2015,4,21,2016,9,26,19,4,40,2030,3,1,2015,4,21
150890477,3,4630.22,398,3040,0,5000.0,369.78,150890477,398,0,0,9,3,1709,2,2,25.85,1,2015,4,19,2016,7,22,8,12,7,2028,11,1,2015,4,19
921007452,3,14932.59,510,5412,0,15000.0,67.41,921007452,510,0,0,17,3,1065,0,2,334.54,1,2012,11,19,2016,10,15,5,52,7,2024,4,1,2012,11,19
324240310,0,4946.48,269,2504,1,5000.0,53.52,324240310,269,0,0,7,0,1128,0,1,63.75,1,2011,8,2,2016,9,24,1,17,24,2031,7,1,2011,8,2
856206594,3,24241.05,652,264,0,50000.0,25758.95,856206594,652,0,0,14,3,2477,0,2,52.98,1,2015,5,10,2016,12,9,22,12,19,2030,8,1,2015,5,10
156947628,3,2059.91,487,4432,0,5000.0,2940.09,156947628,487,0,0,14,3,2477,1,0,232.2,1,2014,4,28,2016,3,20,7,39,7,2021,6,1,2016,2,25
311019462,3,250.0,940,7787,0,250.0,0.0,311019462,940,0,0,13,3,605,0,1,75.9,1,2014,1,19,2016,10,17,7,38,47,2024,1,1,2016,6,15
379497421,3,995.79,215,8620,0,5000.0,4004.21,379497421,215,0,0,14,3,2486,1,1,24.6,1,2012,1,12,2016,11,26,21,28,20,2018,6,1,2016,10,4
472199821,3,133.64,458,1300,1,1000.0,866.36,472199821,458,0,0,3,3,1535,0,0,267.72,1,2015,5,25,2016,9,30,15,17,21,2022,9,1,2016,4,7
377838194,3,147.86,921,6310,0,2500.0,2352.14,377838194,921,0,0,14,3,2485,0,2,114.3,1,2014,4,21,2016,5,17,11,32,8,2024,8,1,2016,5,12
663333759,3,3168.99,372,5916,0,7500.0,4331.01,663333759,372,0,0,17,3,1065,0,2,236.06,1,2013,9,25,2016,9,30,16,41,23,2028,10,1,2013,9,25
318001076,3,3701.11,633,1789,0,50000.0,46298.89,318001076,633,0,0,14,3,2487,0,1,193.79,1,2015,12,11,2016,3,26,12,2,9,2027,8,1,2016,3,24
226896970,3,22105.65,874,3165,1,50000.0,27894.35,226896970,874,0,0,3,3,30,0,0,238.19,1,2014,5,25,2016,5,18,12,48,37,2023,11,1,2014,5,25
773394474,3,5434.79,661,9948,0,7500.0,2065.21,773394474,661,0,0,14,3,2485,0,2,355.58,1,2011,9,3,2016,8,17,14,48,1,2024,10,1,2011,9,3
738735439,3,112.98,729,6074,1,500.0,387.02,738735439,729,0,0,4,3,487,0,1,179.39,1,2014,2,15,2016,11,5,20,51,38,2023,4,1,2016,5,20
962378532,3,846.56,795,65,0,2500.0,1653.44,962378532,795,0,0,14,3,2476,0,0,98.03,1,2015,7,16,2016,7,11,1,29,4,2026,9,1,2016,4,8
988439457,3,7482.13,149,9668,1,7500.0,17.87,988439457,149,0,0,11,3,1646,0,0,13.26,1,2007,1,2,2016,8,22,15,42,55,2028,3,1,2007,1,2
240456714,3,1952.03,628,3850,1,15000.0,13047.97,240456714,628,0,0,8,3,1533,0,2,264.27,1,2014,8,12,2016,6,19,10,24,12,2027,7,1,2016,4,17
936339359,3,2500.0,861,4463,0,2500.0,0.0,936339359,861,0,0,14,3,2476,0,1,2.33,1,2010,11,9,2016,1,1,6,51,14,2025,4,1,2013,4,29
824953960,3,484.18,716,1124,0,2500.0,2015.82,824953960,716,0,0,0,3,2150,0,1,369.08,1,2012,3,22,2016,2,26,14,10,48,2020,12,1,2016,2,3
644273001,3,5282.97,116,7598,1,7500.0,2217.03,644273001,116,0,0,3,3,535,0,2,15.13,1,2012,3,10,2016,4,4,12,32,22,2031,7,1,2012,3,10
235721673,3,1428.11,634,5325,1,5000.0,3571.89,235721673,634,0,0,3,3,30,1,1,275.47,1,2013,6,15,2016,7,19,21,31,27,2029,5,1,2016,5,27
710782007,3,6395.18,363,2745,0,10000.0,3604.82,710782007,363,0,0,14,3,2473,0,0,46.17,1,2012,7,28,2016,9,12,16,47,58,2028,10,1,2016,5,6
461421169,3,7178.13,573,8044,0,7500.0,321.87,461421169,573,0,0,17,3,2084,0,2,107.19,1,2014,4,25,2016,3,7,4,8,1,2019,11,1,2014,4,25
269170977,3,18912.11,458,195,1,20000.0,1087.89,269170977,458,0,0,4,3,869,0,1,115.09,1,2013,3,12,2016,6,13,7,20,11,2020,12,1,2016,3,24
608455050,3,2000.37,361,7283,0,10000.0,7999.63,608455050,361,0,0,12,3,1309,0,0,8.62,1,2014,11,1,2016,4,17,7,39,18,2028,7,1,2014,11,1
353215513,3,2640.35,986,2705,1,7500.0,4859.65,353215513,986,0,0,3,3,1534,0,1,105.31,1,2013,7,4,2016,10,28,11,25,9,2028,10,1,2016,5,11
346845675,3,5200.47,878,9010,0,7500.0,2299.53,346845675,878,0,0,3,3,26,0,0,0.0,0,2015,3,24,2016,1,15,17,20,40,2018,6,1,2015,3,24
625327575,3,3572.92,522,2199,0,5000.0,1427.08,625327575,522,0,0,18,3,1064,0,2,201.03,1,2013,5,11,2016,11,25,15,6,46,2022,2,1,2013,5,11
719873381,3,1113.15,986,2242,1,2500.0,1386.85,719873381,986,0,0,4,3,1891,1,1,82.8,1,2015,12,22,2016,1,9,7,45,33,2021,10,1,2015,12,22
812328116,3,855.11,312,5335,0,5000.0,4144.89,812328116,312,0,0,14,3,2473,0,1,49.22,1,2011,5,20,2016,6,8,8,2,43,2018,6,1,2016,6,2
979187005,3,2205.64,741,2315,1,5000.0,2794.36,979187005,741,0,0,5,3,361,1,0,119.06,1,2015,3,16,2016,1,17,0,55,31,2031,2,1,2015,3,16
175089467,3,7259.81,583,9577,0,20000.0,12740.19,175089467,583,0,0,13,3,606,0,0,447.02,1,2015,10,1,2016,10,31,19,14,31,2020,12,1,2016,8,27
853304682,3,6453.9,345,2356,1,20000.0,13546.1,853304682,345,0,0,4,3,874,1,1,141.06,1,2013,5,22,2016,10,29,4,48,47,2031,12,1,2013,5,22
226896970,3,9542.08,874,3165,0,50000.0,40457.92,226896970,874,0,0,15,3,2480,1,0,13.7,1,2014,5,25,2016,11,30,13,8,57,2019,1,1,2016,8,4
812328116,3,4350.41,312,5335,0,5000.0,649.59,812328116,312,0,0,14,3,2477,0,2,303.86,1,2011,5,20,2016,4,4,10,14,48,2028,10,1,2016,4,1
445516477,3,757.51,329,1982,1,10000.0,9242.49,445516477,329,0,0,3,3,29,0,2,80.81,1,2013,11,26,2016,6,4,23,30,41,2022,3,1,2016,1,15
253812347,3,4982.21,849,0,0,7500.0,2517.79,253812347,849,0,0,14,3,2483,0,1,261.57,1,2014,11,9,2016,11,8,11,10,45,2022,6,1,2016,6,14
488729876,3,849.96,648,2211,1,7500.0,6650.04,488729876,648,0,0,4,3,453,1,2,96.21,1,2015,5,28,2016,4,4,9,41,8,2025,9,1,2016,2,25
537185278,3,14685.34,822,4813,1,20000.0,5314.66,537185278,822,0,0,16,3,2113,0,1,17.75,1,2015,1,25,2016,5,24,1,49,40,2021,7,1,2015,1,25
843311163,3,3022.37,320,2144,0,5000.0,1977.63,843311163,320,0,0,14,3,2471,0,0,38.05,1,2007,12,15,2016,9,30,12,45,2,2028,7,1,2007,12,15
173528214,3,11225.34,704,1186,1,15000.0,3774.66,173528214,704,0,0,16,3,2112,0,1,576.03,1,2014,12,31,2016,6,11,9,45,48,2026,3,1,2014,12,31
290900381,3,2101.07,454,996,0,2500.0,398.93,290900381,454,0,0,17,3,2084,0,2,118.42,1,2012,5,10,2016,5,17,21,11,42,2024,8,1,2012,5,10
898216887,3,517.95,284,6710,0,5000.0,4482.05,898216887,284,0,0,14,3,2486,0,2,185.39,1,2014,6,17,2016,7,18,7,41,16,2025,6,1,2014,6,17
980828253,3,13841.18,898,7900,0,15000.0,1158.82,980828253,898,0,0,11,3,1610,1,1,193.41,1,2015,10,26,2016,1,10,19,44,14,2029,1,1,2015,10,26
447957199,3,1205.92,104,2100,1,5000.0,3794.08,447957199,104,0,0,4,3,1966,0,0,239.43,1,2014,12,9,2016,4,10,14,50,36,2023,5,1,2014,12,9
456044564,3,1030.06,746,5658,1,10000.0,8969.94,456044564,746,0,0,5,3,456,0,1,85.64,1,2012,10,5,2016,5,29,21,43,7,2027,7,1,2016,5,25
278064853,3,429.63,676,7267,0,500.0,70.37,278064853,676,0,0,14,3,2485,0,0,64.16,1,2013,8,24,2016,1,8,19,33,46,2027,3,1,2016,1,3
719248301,3,7321.16,576,2330,1,7500.0,178.84,719248301,576,0,0,4,3,1046,0,0,6.67,1,2015,6,5,2016,7,2,13,18,47,2023,8,1,2016,4,9
568765450,3,15084.95,528,261,0,20000.0,4915.05,568765450,528,0,0,17,3,1065,0,4,113.22,1,2015,2,20,2016,12,29,18,29,50,2022,9,1,2016,9,5
324073765,3,2573.2,523,1756,0,15000.0,12426.8,324073765,523,0,0,13,3,606,1,1,15.36,1,2015,6,11,2016,9,13,6,17,21,2018,12,1,2015,6,11
813512692,3,2435.14,992,7986,1,2500.0,64.86,813512692,992,0,0,3,3,31,0,0,173.37,1,2015,11,18,2016,7,4,4,46,40,2022,5,1,2015,11,18
211590617,3,50.77,749,7948,0,250.0,199.23,211590617,749,0,0,14,3,2479,0,2,14.36,1,2013,10,27,2016,8,29,17,39,1,2031,4,1,2016,2,29
913088788,3,14636.66,173,989,0,15000.0,363.34,913088788,173,0,0,0,3,868,0,2,158.89,1,2015,8,1,2016,2,5,10,6,53,2021,11,1,2015,8,1
852221097,3,425.97,442,5765,1,1000.0,574.03,852221097,442,0,0,4,3,1376,1,0,50.98,1,2015,3,16,2016,4,24,14,11,45,2021,11,1,2015,3,16
640305543,3,3481.87,932,6168,1,5000.0,1518.13,640305543,932,0,0,5,3,1529,0,1,432.53,1,2015,3,7,2016,9,1,23,30,59,2021,7,1,2016,2,12
704559326,3,8513.26,269,1772,1,10000.0,1486.74,704559326,269,0,0,5,3,1808,1,1,23.21,1,2013,8,9,2016,7,10,1,0,32,2026,2,1,2016,3,22
983112170,3,907.92,332,1226,1,10000.0,9092.08,983112170,332,0,0,3,3,32,0,0,87.55,1,2014,3,5,2016,11,4,18,2,27,2023,9,1,2014,3,5
317383100,3,1910.47,155,6701,0,2500.0,589.53,317383100,155,0,0,15,3,2470,0,0,20.15,1,2011,10,21,2016,3,25,22,51,51,2030,5,1,2011,10,21
921157285,3,451.4,388,4301,1,500.0,48.6,921157285,388,0,0,3,3,25,0,1,218.4,1,2013,11,28,2016,10,4,17,36,33,2023,6,1,2013,11,28
790955260,3,4423.6,763,5451,0,7500.0,3076.4,790955260,763,0,0,14,3,2479,0,1,54.41,1,2015,6,3,2016,4,8,8,52,50,2026,2,1,2015,6,3
568818309,3,5721.38,520,3740,1,15000.0,9278.62,568818309,520,0,0,3,3,29,1,1,58.64,1,2015,7,15,2016,12,20,22,41,43,2021,3,1,2016,9,24
815521887,3,3807.02,160,736,1,5000.0,1192.98,815521887,160,0,0,5,3,1805,0,2,156.04,1,2012,6,14,2016,2,19,8,16,53,2027,2,1,2012,6,14
937106980,3,5960.99,312,92,0,15000.0,9039.01,937106980,312,0,0,17,3,2084,0,1,10.28,1,2014,3,23,2016,10,30,20,26,30,2020,4,1,2016,10,12
